number,sys_updated_at,reassigned,problem_id,contact_type,u_symptom,assignment_group,location,resolved_by,subcategory,u_priority_confirmation,closed_code,opened_by,active,incident_state,urgency,category,rfc,priority,assigned_to,vendor,caused_by,knowledge,reassignment_count,cmdb_ci,impact,D_sys_mod_count,D_reopen_count
INC0000345,2016-06-03 17:00:00,1,1,254,293,788,865,1116,1311,1556,1561,1584,1783,1786,1793,1806,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000346,2016-04-29 09:45:00,0,1,254,1,796,864,1097,1322,1557,1562,1581,1782,1785,1793,1802,1,2035,2051,1,1,2280,2282,1,2360,2367,2368
INC0000347,2016-08-03 10:00:00,0,1,254,1,802,874,1104,1311,1556,1566,1590,1783,1786,1793,1807,1,2035,2085,1,1,2280,2282,1,2360,2365,2368
INC0000348,2016-12-04 09:04:00,0,1,254,297,817,885,1138,1350,1556,1562,1593,1782,1787,1794,1802,1858,2037,2082,1,1,2280,2282,1,2360,2367,2368
INC0000351,2016-03-26 16:59:00,0,1,254,1,796,864,1103,1313,1556,1558,1581,1783,1786,1794,1802,1,2037,2083,1,1,2280,2282,1,2362,2367,2368
INC0000352,2016-05-03 17:00:00,0,1,254,293,785,877,1137,1315,1556,1561,1586,1783,1786,1793,1804,1,2035,2086,1,1,2280,2282,1,2360,2363,2368
INC0000353,2016-05-03 16:00:00,0,1,254,1,785,874,1139,1311,1556,1568,1590,1783,1786,1793,1799,1,2035,1,1,1,2280,2282,1,2360,2363,2368
INC0000355,2016-08-03 12:00:00,0,1,254,268,802,874,1140,1338,1557,1562,1589,1783,1786,1793,1807,1,2035,2085,1,1,2280,2282,1,2360,2365,2368
INC0000356,2016-08-03 08:52:00,1,1,254,299,818,888,1141,1351,1556,1565,1584,1782,1784,1793,1800,1,2035,2087,1,1,2280,2285,1,2360,2366,2368
INC0000357,2016-07-03 17:00:00,0,1,254,1,785,874,1142,1336,1556,1567,1590,1783,1786,1793,1810,1,2035,1,1,1,2280,2282,1,2360,2366,2368
INC0000358,2016-09-03 16:27:00,0,1,254,1,1,1,1113,1,1556,1563,1594,1783,1786,1793,1,1,2037,1,1,1,2280,2282,1,2362,2365,2368
INC0000359,2016-12-07 09:42:00,0,5,254,1,817,864,1138,1,1557,1562,1593,1782,1785,1794,1,1859,2037,2082,1,1,2280,2282,1,2360,2367,2368
INC0000361,2016-09-03 17:23:00,1,1,254,268,794,874,1143,1331,1556,1565,1590,1782,1785,1793,1800,1,2035,2088,1,1,2280,2283,1,2360,2366,2368
INC0000363,2016-03-28 14:56:00,0,1,254,300,817,896,1138,1350,1557,1565,1593,1782,1785,1794,1802,1,2037,2082,1,1,2280,2282,1,2360,2367,2368
INC0000369,2016-06-03 10:00:00,0,1,254,301,808,897,1132,1326,1556,1562,1586,1783,1786,1793,1815,1,2035,1,1,1,2280,2282,1,2360,2364,2368
INC0000370,2016-06-03 09:00:00,0,6,254,277,802,874,1104,1320,1557,1562,1590,1783,1786,1795,1808,1,2038,2054,1,1,2280,2282,1,2361,2366,2368
INC0000371,2016-03-29 17:54:00,0,1,254,303,817,864,1138,1350,1557,1562,1593,1782,1785,1794,1802,1,2037,2082,1,1,2280,2282,1,2360,2367,2368
INC0000372,2016-09-03 08:00:00,0,1,254,289,795,877,1095,1334,1556,1560,1589,1783,1786,1793,1798,1,2035,2040,1,1,2280,2282,1,2360,2365,2368
INC0000373,2016-10-03 17:51:00,0,1,254,304,793,898,1111,1352,1556,1561,1592,1782,1785,1794,1805,1860,2037,2057,1,1,2280,2282,1,2362,2366,2368
INC0000374,2016-05-03 17:00:00,0,1,254,1,785,874,1139,1315,1556,1561,1590,1783,1786,1793,1804,1,2035,2044,1,1,2280,2282,1,2360,2365,2368
INC0000375,2016-05-24 16:07:00,0,1,254,300,817,864,1138,1350,1557,1562,1593,1783,1786,1794,1802,1861,2037,2082,1,1,2280,2282,1,2360,2367,2368
INC0000376,2016-07-03 15:14:00,1,1,254,293,809,874,1115,1338,1556,1562,1586,1782,1785,1793,1807,1,2035,2061,1,1,2280,2283,1,2360,2365,2368
INC0000377,2016-05-03 17:00:00,0,1,254,283,788,865,1090,1321,1556,1569,1589,1783,1786,1793,1809,1,2037,1,1,1,2280,2282,1,2362,2365,2368
INC0000378,2016-06-04 10:59:00,0,1,254,300,817,864,1138,1325,1557,1565,1593,1783,1786,1793,1802,1,2035,2082,1,1,2280,2282,1,2360,2367,2368
INC0000379,2016-05-23 11:07:00,0,1,254,268,784,893,1086,1352,1556,1562,1595,1783,1786,1793,1805,1,2035,2092,1,1,2280,2282,1,2360,2365,2368
INC0000384,2016-08-03 10:00:00,0,1,254,1,785,862,1100,1326,1556,1562,1590,1783,1786,1793,1815,1,2035,2078,1,1,2280,2282,1,2360,2365,2368
INC0000385,2016-10-03 17:03:00,0,1,254,289,820,867,1144,1327,1556,1565,1589,1782,1788,1793,1800,1,2035,1,1,1,2280,2282,1,2360,2366,2368
INC0000387,2016-09-03 10:57:00,0,1,254,1,788,865,1106,1311,1556,1562,1586,1782,1788,1793,1806,1,2035,2055,1,1,2280,2282,1,2360,2366,2368
INC0000388,2016-07-03 15:27:00,0,7,254,283,793,864,1092,1308,1556,1561,1589,1782,1787,1795,1802,1862,2038,2045,1,2277,2280,2282,1,2361,2366,2368
INC0000392,2016-07-03 12:00:00,0,1,254,293,789,862,1094,1311,1556,1563,1586,1783,1786,1793,1799,1,2035,2046,1,1,2280,2282,1,2360,2366,2368
INC0000393,2016-06-03 10:00:00,1,1,254,1,821,865,1126,1307,1556,1563,1590,1783,1786,1793,1802,1,2035,2072,1,1,2280,2283,1,2360,2365,2368
INC0000395,2016-07-03 18:00:00,1,1,254,1,788,865,1106,1311,1556,1562,1596,1783,1786,1793,1806,1,2035,2055,1,1,2280,2284,1,2360,2367,2368
INC0000396,2016-12-03 14:27:00,1,1,254,268,785,893,1100,1354,1556,1562,1595,1782,1785,1793,1797,1,2035,2047,1,1,2280,2287,1,2360,2367,2368
INC0000398,2016-06-03 10:00:00,0,1,254,268,808,874,1132,1335,1556,1562,1589,1783,1786,1793,1802,1,2035,1,1,1,2280,2282,1,2360,2364,2368
INC0000399,2016-05-03 18:00:00,0,1,254,1,785,867,1139,1311,1556,1561,1590,1783,1786,1793,1799,1,2035,1,1,1,2280,2282,1,2360,2363,2368
INC0000400,2016-12-03 18:40:00,1,1,254,283,785,864,1127,1353,1556,1561,1589,1782,1788,1793,1802,1,2035,2095,1,1,2280,2283,1,2360,2367,2368
INC0000401,2016-06-03 17:00:00,0,1,254,284,788,865,1090,1311,1556,1562,1586,1783,1786,1793,1806,1,2035,1,1,1,2280,2282,1,2360,2366,2368
INC0000403,2016-07-03 16:33:00,1,1,254,1,786,867,1096,1303,1556,1562,1590,1782,1785,1793,1797,1,2035,2048,1,1,2280,2283,1,2360,2367,2369
INC0000405,2016-08-03 10:00:00,0,1,254,1,802,874,1104,1355,1557,1562,1590,1783,1786,1793,1816,1,2035,2054,1,1,2280,2282,1,2360,2365,2368
INC0000418,2016-03-24 18:59:00,0,1,254,267,787,864,1107,1309,1556,1562,1589,1783,1786,1793,1796,1,2035,2056,1,1,2280,2282,1,2360,2367,2368
INC0000419,2016-04-03 15:15:00,0,1,254,1,787,864,1089,1331,1556,1558,1597,1782,1784,1793,1800,1,2035,2042,1,1,2280,2282,1,2360,2364,2368
INC0000425,2016-07-03 23:00:00,0,1,254,1,797,866,1127,1302,1556,1561,1598,1783,1786,1793,1796,1,2035,1,1,1,2280,2282,1,2360,2364,2368
INC0000433,2016-08-03 17:39:00,0,8,254,285,822,862,1127,1356,1556,1561,1598,1782,1787,1795,1817,1,2038,2097,1,1,2280,2282,1,2361,2366,2368
INC0000434,2016-05-03 22:00:00,0,1,254,1,786,867,1145,1311,1556,1563,1598,1783,1786,1793,1799,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000439,2016-08-03 10:00:00,0,1,254,1,796,864,1103,1313,1556,1563,1581,1783,1786,1793,1802,1,2035,2049,1,1,2280,2282,1,2360,2366,2368
INC0000440,2016-06-03 22:00:00,1,1,254,1,784,867,1086,1357,1556,1558,1598,1783,1786,1793,1800,1,2035,1,1,1,2280,2285,1,2360,2366,2368
INC0000441,2016-10-03 11:57:00,1,1,254,306,791,899,1146,1307,1557,1562,1597,1782,1785,1795,1802,1863,2038,2098,1,1,2280,2289,1,2361,2367,2368
INC0000455,2016-06-03 00:00:00,0,1,254,1,785,862,1147,1303,1556,1562,1598,1783,1786,1793,1797,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000458,2016-12-03 00:49:00,1,1,254,284,1,864,1120,1331,1556,1563,1598,1782,1788,1793,1800,1,2035,1,1,1,2280,2287,1,2360,2367,2368
INC0000464,2016-03-27 15:59:00,1,1,254,1,825,862,1148,1337,1557,1565,1599,1783,1786,1793,1808,1,2035,2099,1,1,2281,2283,1,2360,2367,2368
INC0000467,2016-04-18 11:07:00,1,1,254,307,824,862,1149,1358,1557,1562,1599,1783,1786,1793,1818,1,2035,2100,1,1,2280,2284,1,2360,2367,2368
INC0000468,2016-06-03 10:00:00,0,1,254,268,786,867,1096,1323,1556,1560,1599,1783,1786,1793,1800,1,2035,2048,1,1,2280,2282,1,2360,2366,2368
INC0000469,2016-07-03 11:00:00,0,1,254,1,793,867,1092,1308,1556,1563,1599,1783,1786,1793,1802,1,2035,2045,1,1,2280,2282,1,2360,2365,2368
INC0000473,2016-03-27 15:59:00,0,1,254,282,825,862,1148,1337,1557,1565,1599,1783,1786,1793,1808,1,2035,2099,1,1,2280,2282,1,2360,2367,2368
INC0000477,2016-07-03 10:00:00,1,1,254,1,786,867,1096,1320,1556,1558,1599,1783,1786,1793,1808,1,2035,2048,1,1,2280,2283,1,2360,2366,2368
INC0000480,2016-06-03 10:00:00,1,1,254,1,797,862,1150,1311,1556,1561,1599,1783,1786,1793,1819,1,2035,2101,1,1,2280,2283,1,2360,2367,2368
INC0000486,2016-06-03 05:00:00,0,1,254,1,785,900,1151,1303,1556,1568,1600,1783,1786,1793,1797,1,2035,2102,1,1,2280,2282,1,2360,2366,2368
INC0000491,2016-06-03 06:00:00,0,1,254,265,785,864,1151,1344,1556,1560,1599,1783,1786,1793,1802,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000493,2016-11-03 19:50:00,1,1,254,308,1,864,1120,1311,1556,1567,1577,1782,1787,1793,1799,1,2035,1,1,1,2280,2286,1,2360,2367,2368
INC0000494,2016-08-03 11:00:00,1,1,254,279,797,867,1150,1302,1556,1561,1578,1783,1786,1793,1796,1,2035,1,1,1,2280,2283,1,2360,2366,2368
INC0000497,2016-09-03 18:00:00,1,1,254,293,794,887,1093,1329,1556,1562,1577,1783,1786,1793,1810,1,2035,2094,1,1,2280,2283,1,2360,2367,2368
INC0000499,2016-06-03 10:00:00,0,1,254,268,786,901,1096,1359,1556,1558,1579,1783,1786,1793,1800,1,2035,2048,1,1,2280,2282,1,2360,2366,2368
INC0000500,2016-07-03 10:00:00,0,1,254,265,789,862,1094,1346,1556,1562,1577,1783,1786,1793,1813,1,2036,1,1,1,2280,2282,1,2361,2366,2368
INC0000503,2016-07-03 18:00:00,1,1,254,268,789,862,1094,1306,1556,1562,1578,1783,1786,1793,1800,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000504,2016-07-03 17:00:00,1,1,254,268,808,862,1152,1315,1556,1561,1579,1783,1786,1793,1804,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000505,2016-08-03 11:00:00,1,1,254,309,797,864,1150,1302,1556,1561,1578,1783,1786,1793,1796,1,2035,2101,1,1,2280,2283,1,2360,2366,2368
INC0000508,2016-04-03 15:17:00,0,1,254,268,787,864,1107,1360,1556,1562,1577,1782,1784,1793,1820,1,2036,2056,1,1,2280,2282,1,2361,2364,2368
INC0000509,2016-08-03 18:00:00,1,1,254,263,789,862,1094,1361,1556,1567,1583,1783,1786,1793,1800,1,2035,2046,1,1,2280,2283,1,2360,2366,2368
INC0000510,2016-08-03 18:00:00,1,1,254,268,808,902,1132,1362,1556,1562,1579,1783,1786,1793,1815,1,2035,1,1,1,2280,2283,1,2360,2366,2368
INC0000511,2016-03-27 15:59:00,1,1,254,274,825,862,1148,1337,1557,1565,1578,1783,1786,1794,1808,1,2037,2099,1,1,2280,2283,1,2362,2367,2368
INC0000512,2016-08-03 10:00:00,1,1,254,265,802,865,1104,1312,1556,1562,1580,1783,1786,1793,1800,1,2035,2054,1,1,2280,2283,1,2360,2365,2368
INC0000513,2016-08-03 16:00:00,0,1,254,268,785,866,1153,1315,1556,1562,1577,1783,1786,1793,1804,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000516,2016-06-03 11:00:00,0,1,254,1,804,874,1136,1344,1556,1562,1581,1783,1786,1793,1802,1,2035,2103,1,1,2280,2282,1,2360,2365,2368
INC0000517,2016-11-03 08:56:00,1,1,254,284,801,903,1154,1335,1556,1564,1580,1782,1784,1795,1802,1,2035,1,1,1,2280,2285,1,2362,2366,2368
INC0000519,2016-07-03 12:00:00,0,1,254,265,789,862,1094,1334,1556,1,1577,1783,1786,1793,1798,1,2035,2046,1,1,2280,2282,1,2360,2366,2368
INC0000520,2016-08-03 14:00:00,1,1,254,293,787,864,1089,1304,1556,1564,1579,1783,1786,1793,1798,1,2035,1,1,1,2280,2285,1,2360,2366,2368
INC0000521,2016-07-03 09:00:00,0,1,254,1,801,874,1101,1363,1556,1570,1581,1783,1786,1793,1821,1,2035,2097,1,1,2280,2282,1,2360,2365,2368
INC0000524,2016-12-03 20:34:00,1,1,254,310,1,864,1102,1326,1556,1561,1580,1782,1788,1793,1815,1,2035,1,1,1,2280,2283,1,2360,2367,2368
INC0000525,2016-09-03 16:00:00,1,1,254,311,829,866,1155,1364,1556,1562,1578,1783,1786,1793,1817,1,2035,1,1,1,2280,2285,1,2360,2367,2368
INC0000526,2016-07-03 09:00:00,0,1,254,1,801,874,1101,1315,1556,1570,1581,1783,1786,1793,1804,1,2035,2097,1,1,2280,2282,1,2360,2365,2368
INC0000527,2016-06-03 20:00:00,0,1,254,269,796,867,1103,1332,1556,1558,1580,1783,1786,1793,1800,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000528,2016-08-03 11:00:00,1,1,254,309,809,864,1115,1311,1556,1562,1578,1783,1786,1794,1807,1,2037,2061,1,1,2280,2283,1,2362,2366,2368
INC0000530,2016-06-03 10:00:00,0,1,254,268,785,904,1098,1322,1556,1562,1577,1783,1786,1793,1802,1,2035,1,1,1,2280,2282,1,2360,2364,2368
INC0000532,2016-07-03 12:00:00,1,1,254,273,793,866,1092,1335,1556,1563,1578,1783,1786,1794,1802,1,2037,2045,1,1,2280,2283,1,2362,2366,2368
INC0000534,2016-06-03 15:00:00,1,1,254,273,800,866,1128,1311,1556,1562,1577,1783,1786,1793,1799,1,2035,2074,1,1,2280,2283,1,2360,2366,2368
INC0000535,2016-07-03 02:00:00,0,1,254,268,785,864,1108,1329,1556,1561,1577,1783,1786,1793,1810,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000536,2016-09-03 10:00:00,1,1,254,283,786,905,1096,1354,1556,1558,1579,1783,1786,1793,1797,1,2035,2048,1,1,2280,2284,1,2360,2367,2368
INC0000537,2016-06-03 10:00:00,0,1,254,265,785,866,1100,1322,1556,1562,1580,1783,1786,1793,1802,1,2035,1,1,1,2280,2282,1,2360,2364,2368
INC0000538,2016-07-03 14:00:00,0,1,254,265,787,864,1134,1334,1556,1562,1577,1783,1786,1793,1798,1,2036,2107,1,1,2280,2282,1,2361,2365,2368
INC0000539,2016-08-03 13:00:00,1,1,254,277,787,864,1134,1365,1556,1562,1578,1783,1786,1793,1808,1,2035,2079,1,1,2280,2283,1,2360,2366,2368
INC0000540,2016-06-03 10:00:00,0,1,254,1,804,874,1133,1344,1556,1561,1581,1783,1786,1793,1802,1,2035,2076,1,1,2280,2282,1,2360,2364,2368
INC0000541,2016-12-03 18:53:00,1,1,254,293,785,906,1100,1336,1556,1561,1577,1782,1788,1794,1810,1,2037,1,1,1,2280,2288,1,2360,2367,2368
INC0000543,2016-06-03 17:00:00,0,1,254,312,786,867,1114,1366,1556,1562,1579,1783,1786,1793,1816,1,2035,2060,1,1,2280,2282,1,2360,2367,2368
INC0000544,2016-08-03 12:00:00,0,1,254,269,802,874,1140,1311,1557,1562,1578,1783,1786,1794,1799,1,2037,2085,1,1,2280,2282,1,2362,2365,2368
INC0000545,2016-06-03 10:00:00,0,1,254,293,785,864,1098,1322,1556,1562,1577,1783,1786,1793,1802,1,2035,1,1,1,2280,2282,1,2360,2364,2368
INC0000547,2016-08-03 13:31:00,1,1,254,1,787,864,1089,1367,1556,1558,1577,1782,1785,1793,1800,1,2035,2042,1,1,2280,2283,1,2360,2366,2368
INC0000548,2016-09-03 12:00:00,0,12,254,313,817,864,1156,1314,1557,1561,1601,1783,1786,1795,1803,1,2038,2108,1,1,2280,2282,1,2361,2366,2368
INC0000549,2016-07-03 12:00:00,0,1,254,266,786,867,1157,1336,1556,1562,1577,1783,1786,1793,1810,1,2035,2109,1,1,2280,2282,1,2360,2366,2368
INC0000550,2016-08-03 16:00:00,1,1,254,268,785,862,1119,1311,1556,1562,1578,1783,1786,1794,1799,1,2037,1,1,1,2280,2284,1,2360,2367,2368
INC0000552,2016-08-03 15:00:00,1,1,254,311,808,862,1152,1331,1556,1562,1578,1783,1786,1793,1800,1,2035,1,1,1,2280,2284,1,2360,2367,2368
INC0000553,2016-11-03 12:12:00,1,1,254,265,808,902,1113,1312,1556,1562,1580,1782,1785,1793,1800,1,2035,2059,1,1,2280,2285,1,2360,2366,2368
INC0000554,2016-08-03 09:00:00,1,1,254,312,809,907,1115,1311,1556,1565,1577,1783,1786,1793,1807,1,2035,2061,1,1,2280,2283,1,2360,2365,2368
INC0000557,2016-06-03 16:00:00,0,1,254,1,788,865,1090,1306,1556,1561,1577,1783,1786,1793,1800,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000558,2016-07-03 08:52:00,1,1,254,309,787,868,1134,1311,1556,1562,1578,1782,1787,1793,1806,1,2035,2079,1,1,2280,2283,1,2360,2365,2368
INC0000559,2016-09-03 10:00:00,1,1,254,284,788,865,1106,1311,1556,1562,1580,1783,1786,1793,1806,1,2035,2055,1,1,2280,2284,1,2360,2367,2368
INC0000561,2016-03-27 15:59:00,1,1,254,1,825,862,1148,1320,1557,1565,1577,1783,1786,1793,1808,1,2035,2099,1,1,2280,2285,1,2360,2367,2368
INC0000564,2016-09-03 12:00:00,0,1,254,265,785,877,1153,1328,1556,1562,1580,1783,1786,1793,1801,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000565,2016-08-03 18:00:00,1,1,254,268,785,908,1119,1315,1556,1562,1578,1783,1786,1793,1804,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000566,2016-11-03 09:47:00,1,1,254,1,833,865,1158,1308,1556,1562,1602,1782,1785,1793,1802,1,2035,2113,1,1,2280,2283,1,2360,2366,2368
INC0000568,2016-07-03 14:00:00,0,1,254,314,789,862,1091,1311,1556,1562,1577,1783,1786,1793,1806,1,2036,2043,1,1,2280,2282,1,2361,2366,2368
INC0000569,2016-09-03 09:15:00,1,1,254,265,830,865,1159,1353,1556,1562,1579,1782,1787,1793,1802,1,2035,2114,1,1,2280,2283,1,2360,2366,2368
INC0000570,2016-03-28 09:22:00,1,1,254,260,822,862,1160,1336,1556,1562,1583,1782,1787,1794,1810,1,2037,2115,1,1,2280,2283,1,2362,2367,2368
INC0000571,2016-06-03 13:00:00,1,1,254,263,800,866,1161,1331,1556,1562,1582,1783,1786,1793,1800,1,2035,2116,1,1,2280,2283,1,2360,2366,2368
INC0000572,2016-11-03 11:02:00,1,1,254,315,813,862,1125,1368,1556,1558,1583,1782,1787,1793,1807,1,2035,2071,1,1,2280,2284,1,2360,2366,2368
INC0000574,2016-07-03 16:16:00,0,1,254,292,800,866,1161,1331,1556,1562,1578,1782,1785,1794,1800,1,2037,2116,1,1,2280,2282,1,2362,2366,2368
INC0000576,2016-08-03 16:00:00,0,1,254,265,789,862,1091,1321,1556,1562,1577,1783,1786,1793,1809,1,2036,2043,1,1,2280,2282,1,2361,2366,2368
INC0000577,2016-11-03 08:28:00,1,1,254,274,789,862,1091,1311,1556,1562,1583,1782,1787,1793,1799,1,2035,2043,1,1,2280,2287,1,2360,2366,2368
INC0000579,2016-08-03 19:00:00,1,1,254,268,785,862,1153,1315,1556,1562,1584,1783,1786,1793,1804,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000582,2016-07-03 09:00:00,0,1,254,268,801,866,1101,1329,1556,1570,1577,1783,1786,1793,1810,1,2035,1,1,1,2280,2282,1,2360,2364,2368
INC0000583,2016-06-03 22:00:00,0,1,254,268,785,867,1124,1315,1556,1562,1579,1783,1786,1793,1804,1,2035,2069,1,1,2280,2282,1,2360,2365,2368
INC0000587,2016-06-03 11:00:00,0,1,254,1,785,866,1120,1315,1556,1562,1584,1783,1786,1793,1804,1,2035,2064,1,1,2280,2282,1,2360,2363,2368
INC0000588,2016-06-03 11:00:00,0,1,254,265,785,867,1098,1354,1556,1562,1577,1783,1786,1793,1797,1,2035,1,1,1,2280,2282,1,2360,2365,2368
INC0000590,2016-08-03 11:00:00,1,1,254,316,786,905,1162,1331,1556,1562,1578,1783,1786,1794,1800,1,2037,2118,1,1,2280,2284,1,2362,2367,2368
INC0000591,2016-09-03 12:02:00,1,1,254,317,810,864,1120,1369,1556,1563,1579,1782,1787,1793,1816,1,2035,1,1,1,2280,2286,1,2360,2367,2368
INC0000592,2016-09-03 18:00:00,1,1,254,265,794,863,1093,1321,1556,1561,1603,1783,1786,1793,1809,1,2035,2094,1,1,2280,2284,1,2360,2367,2368
INC0000594,2016-08-03 09:24:00,0,1,254,304,797,864,1163,1302,1556,1562,1604,1782,1788,1793,1796,1,2035,2120,1,1,2280,2282,1,2360,2366,2368
INC0000595,2016-09-03 14:19:00,1,1,254,293,785,866,1142,1332,1556,1567,1578,1782,1785,1793,1800,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000596,2016-07-03 09:00:00,1,1,254,1,786,863,1114,1321,1556,1568,1603,1783,1786,1793,1809,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000597,2016-08-03 09:00:00,1,1,254,268,788,865,1106,1311,1556,1562,1,1783,1786,1793,1799,1,2035,2055,1,1,2280,2284,1,2360,2367,2368
INC0000598,2016-08-03 19:00:00,0,1,254,319,794,877,1093,1312,1556,1561,1580,1783,1786,1793,1800,1,2035,1,1,1,2280,2282,1,2360,2366,2368
INC0000599,2016-07-03 19:33:00,0,1,254,285,787,864,1107,1311,1556,1562,1583,1782,1789,1793,1806,1,2035,2056,1,1,2280,2282,1,2360,2366,2368
INC0000600,2016-07-03 20:00:00,1,1,254,268,810,866,1121,1315,1556,1562,1578,1783,1786,1794,1804,1,2037,2065,1,1,2280,2283,1,2362,2366,2368
INC0000602,2016-07-03 09:55:00,1,1,254,320,787,864,1107,1370,1556,1562,1605,1782,1785,1793,1814,1,2035,2056,1,1,2280,2283,1,2360,2367,2368
INC0000603,2016-08-03 17:00:00,1,1,254,268,787,864,1134,1311,1556,1562,1578,1783,1786,1793,1799,1,2037,2107,1,1,2280,2283,1,2362,2366,2368
INC0000604,2016-06-03 11:00:00,0,1,254,1,785,864,1120,1315,1556,1567,1584,1783,1786,1793,1804,1,2035,2064,1,1,2280,2282,1,2360,2363,2368
INC0000605,2016-09-03 14:23:00,1,1,254,1,785,862,1142,1312,1556,1563,1580,1782,1785,1793,1800,1,2035,1,1,1,2280,2284,1,2360,2367,2368
INC0000606,2016-12-03 11:13:00,0,1,254,265,785,909,1164,1336,1556,1562,1577,1782,1788,1793,1810,1,2035,2105,1,1,2280,2282,1,2360,2366,2368
INC0000607,2016-07-03 15:00:00,1,1,254,299,786,867,1114,1351,1556,1562,1578,1783,1786,1793,1800,1,2035,2060,1,1,2280,2283,1,2360,2367,2368
INC0000609,2016-07-03 14:42:00,1,1,254,321,798,874,1165,1371,1556,1561,1584,1782,1785,1793,1800,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000610,2016-07-03 12:00:00,1,1,254,293,796,902,1103,1317,1556,1558,1579,1783,1786,1793,1800,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000611,2016-07-03 10:00:00,1,1,254,322,786,867,1114,1304,1556,1562,1,1783,1786,1793,1798,1,2035,2060,1,1,2280,2283,1,2360,2366,2368
INC0000612,2016-07-03 11:00:00,1,1,254,263,800,866,1128,1331,1556,1562,1582,1783,1786,1793,1800,1,2035,2074,1,1,2280,2283,1,2360,2366,2368
INC0000613,2016-07-03 12:00:00,1,1,254,1,788,865,1090,1312,1556,1562,1580,1783,1786,1793,1800,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000614,2016-07-03 16:00:00,1,1,254,279,789,910,1091,1372,1556,1562,1578,1783,1786,1793,1799,1,2035,2043,1,1,2280,2284,1,2360,2366,2368
INC0000615,2016-06-03 12:00:00,0,1,254,1,804,866,1136,1322,1556,1567,1584,1783,1786,1793,1802,1,2035,2103,1,1,2280,2282,1,2360,2365,2368
INC0000617,2016-07-03 11:00:00,1,1,254,289,788,865,1090,1332,1556,1562,1578,1783,1786,1793,1800,1,2035,1,1,1,2280,2284,1,2360,2366,2368
INC0000618,2016-06-03 15:00:00,0,1,254,1,808,874,1132,1373,1556,1562,1581,1783,1786,1793,1802,1,2035,1,1,1,2280,2282,1,2360,2364,2368
INC0000619,2016-06-03 14:00:00,1,1,254,1,827,911,1166,1320,1556,1562,1584,1783,1786,1793,1808,1,2035,2121,1,1,2280,2283,1,2360,2366,2368
INC0000620,2016-08-03 17:00:00,1,1,254,278,785,867,1119,1311,1556,1562,1583,1783,1786,1794,1809,1,2037,1,1,1,2280,2283,1,2362,2365,2368
INC0000621,2016-08-03 09:00:00,1,1,254,283,809,864,1115,1311,1556,1562,1579,1783,1786,1793,1807,1,2035,2061,1,1,2280,2283,1,2360,2366,2368
INC0000622,2016-07-03 13:00:00,1,1,254,268,810,864,1121,1315,1556,1562,1578,1783,1786,1794,1804,1,2037,2065,1,1,2280,2283,1,2362,2366,2368
INC0000623,2016-03-24 18:59:00,1,1,254,1,795,881,1095,1321,1556,1562,1584,1783,1786,1793,1809,1,2035,2040,1,1,2280,2283,1,2360,2367,2368
INC0000624,2016-06-03 15:00:00,0,1,254,265,785,868,1117,1314,1556,1561,1582,1783,1786,1793,1803,1,2035,2068,1,1,2280,2282,1,2360,2365,2368
INC0000625,2016-08-03 10:56:00,1,1,254,268,787,864,1134,1334,1556,1564,1580,1782,1785,1793,1798,1,2036,2042,1,1,2280,2283,1,2361,2366,2368
INC0000627,2016-07-03 07:57:00,1,1,254,279,827,908,1166,1320,1556,1562,1578,1782,1785,1793,1808,1,2035,2121,1,1,2280,2283,1,2360,2365,2368
INC0000628,2016-08-03 17:00:00,0,1,254,323,789,862,1094,1306,1556,1562,1579,1783,1786,1793,1800,1,2035,2046,1,1,2280,2282,1,2360,2365,2368
INC0000630,2016-07-03 13:00:00,1,1,254,265,789,862,1094,1312,1556,1562,1580,1783,1786,1793,1800,1,2035,2046,1,1,2280,2283,1,2360,2365,2368
INC0000631,2016-08-03 14:00:00,0,1,254,1,787,864,1134,1321,1556,1564,1584,1783,1786,1793,1809,1,2035,2079,1,1,2280,2282,1,2360,2365,2368
INC0000632,2016-07-03 17:11:00,1,1,254,268,800,866,1112,1321,1556,1562,1577,1782,1787,1793,1809,1,2035,2058,1,1,2280,2283,1,2360,2367,2368
